x,y,Nutrient/Item (unit),Year,Reg_Prov,Sex,Age (years),code,ref_code
16.1335331791761,0.148172290641578,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
16.5322554282662,0.113323943188346,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
16.9309776773563,0.082079176724789,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
17.3296999264464,0.056259440700668,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
17.7284221755365,0.037047849238619,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
18.1271444246266,0.023535954255495,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
18.5258666737167,0.013423351884181,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
18.9245889228067,0.005879090866608,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
19.3233111718968,0.001701827096887,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
19.7220334209869,0.000297307801842,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,9-13,5,307
9.27272287080224,7.13445520056033E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
9.84741538025209,0.000589472855063,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
10.4221078897019,0.00296855159104,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
10.9968003991518,0.009715197308087,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
11.5714929086016,0.022680570811219,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
12.1461854180515,0.041983772843142,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
12.7208779275013,0.066970030811053,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
13.2955704369512,0.096154551897388,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
13.870262946401,0.126422218164874,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
14.4449554558509,0.153377781992918,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
15.0196479653007,0.17233038163775,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
15.5943404747506,0.179500936900712,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
16.1690329842004,0.173977801151646,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
16.7437254936503,0.158423116521653,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
17.3184180031001,0.136813290125094,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
17.89311051255,0.1125972015447,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
18.4678030219998,0.088439355079351,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
19.0424955314497,0.066294952037018,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
19.6171880408995,0.047674380060497,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
20.1918805503494,0.033273750828797,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
20.7665730597992,0.022664061183029,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
21.3412655692491,0.014868308602083,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
21.9159580786989,0.008705483394161,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
22.4906505881488,0.003892770530039,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
23.0653430975986,0.00114468931617,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
23.6400356070485,0.000202411731064,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,71 and over,14,316
7.77859218033448,5.36995859382247E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
8.57564338229573,0.000449116661965,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
9.37269458425698,0.002291098032487,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
10.1697457862182,0.00758833256863,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
10.9667969881795,0.017896429430806,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
11.7638481901407,0.033404356445421,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
12.560899392102,0.0534496609951,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
13.3579505940632,0.076128977538922,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
14.1550017960245,0.098098943915146,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
14.9520529979857,0.115724765158576,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
15.749104199947,0.126191690762603,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
16.5461554019082,0.128272652668744,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
17.3432066038695,0.122480043460734,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
18.1402578058307,0.110547222936595,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
18.937309007792,0.094700703846839,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
19.7343602097532,0.077043215416568,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
20.5314114117145,0.059529448621172,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
21.3284626136757,0.044000155608531,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
22.125513815637,0.0314637961415,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
22.9225650175982,0.021902829579053,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
23.7196162195595,0.014944236383422,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
24.5166674215207,0.009974435547861,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
25.313718623482,0.005997994799326,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
26.1107698254432,0.002738886218021,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
26.9078210274045,0.000815131142523,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
27.7048722293657,0.000145045372193,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,51-70,13,315
9.53122717865408,7.3477336376306E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
10.0555252384731,0.00058302165309,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
10.5798232982922,0.002797952132745,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
11.1041213581113,0.00863532253026,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
11.6284194179303,0.018932831219367,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
12.1527174777494,0.033493659465031,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
12.6770155375684,0.053074208110264,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
13.2013135973875,0.078313109117971,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
13.7256116572065,0.107351470457054,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
14.2499097170256,0.136609230988498,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
14.7742077768446,0.162739308223358,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
15.2985058366637,0.182488641124033,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
15.8228038964828,0.192416613170162,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
16.3471019563018,0.189894670167834,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
16.8714000161209,0.175182774607198,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
17.3956980759399,0.151894009562586,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
17.919996135759,0.124523663102106,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
18.444294195578,0.096753926352208,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
18.9685922553971,0.071191457490732,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
19.4928903152162,0.049711682442909,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
20.0171883750352,0.033222742526153,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
20.5414864348543,0.021055903595186,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
21.0657844946733,0.011684369161862,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
21.5900825544924,0.004913891884395,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
22.1143806143114,0.001374000735225,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
22.6386786741305,0.000235556125061,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,1-3,2,304
8.91408243272612,7.62062895781559E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
9.44749490434942,0.000627519380303,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
9.98090737597271,0.003136443671914,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
10.514319847596,0.01013349516562,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
11.0477323192193,0.023288201024664,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
11.5811447908426,0.042749577121437,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
12.1145572624659,0.068771254424456,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
12.6479697340892,0.100672572814663,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
13.1813822057125,0.134301669118895,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
13.7147946773358,0.163240369448694,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
14.248207148959,0.182682598806599,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
14.7816196205823,0.190658154431763,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
15.3150320922056,0.186747175151832,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
15.8484445638289,0.172502547843626,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
16.3818570354522,0.151187775141406,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
16.9152695070755,0.125693288359552,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
17.4486819786988,0.098984764474036,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
17.9820944503221,0.074449536305777,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
18.5155069219454,0.053772752886125,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
19.0489193935687,0.037131016961703,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
19.582331865192,0.024695043384207,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
20.1157443368153,0.015986573584676,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
20.6491568084385,0.009374441196357,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
21.1825692800618,0.0042074213125,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
21.7159817516851,0.001238357763676,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
22.2493942233084,0.000218719059006,Percentage of total energy intake from protein,2015,Canada excluding territories,Both,4-8,3,305
9.38331428271142,7.69247753349333E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
9.90993418423963,0.000638219029154,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
10.4365540857678,0.003199479193653,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
10.9631739872961,0.010365331484779,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
11.4897938888243,0.023997528235353,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
12.0164137903525,0.04451571230317,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
12.5430336918807,0.071831346018134,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
13.0696535934089,0.104142077444201,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
13.5962734949371,0.137433076027686,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
14.1228933964653,0.1670734934118,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
14.6495132979936,0.18818483022268,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
15.1761331995218,0.196524642266722,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
15.70275310105,0.191062545112939,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
16.2293730025782,0.174540709295353,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
16.7559929041064,0.151033033265941,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
17.2826128056346,0.124179843597106,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
17.8092327071629,0.097146037533103,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
18.3358526086911,0.072628688907487,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
18.8624725102193,0.052171357770149,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
19.3890924117475,0.035922092125981,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
19.9157123132757,0.023808000028034,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
20.4423322148039,0.015419987595834,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
20.9689521163321,0.009167889665586,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
21.4955720178604,0.004194970767994,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
22.0221919193886,0.001250694079758,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
22.5488118209168,0.000222100443245,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,9-13,4,306
8.64776837338166,5.59338571292757E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
9.37808411396296,0.000459561111691,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
10.1083998545443,0.002297555832548,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
10.8387155951256,0.007452872447588,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
11.5690313357068,0.017272443014766,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
12.2993470762881,0.031936510274832,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
13.0296628168694,0.05117254411901,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
13.7599785574507,0.073806700879947,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
14.490294298032,0.097236935219185,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
15.2206100386133,0.118074382161302,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
15.9509257791946,0.132976470193882,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
16.6812415197759,0.139459376394568,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
17.4115572603572,0.136796930885981,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
18.1418730009385,0.126285524664796,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
18.8721887415198,0.110308051650426,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
19.6025044821011,0.091418465548095,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
20.3328202226824,0.072093376077042,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
21.0631359632637,0.054308374958623,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
21.793451703845,0.039216142693261,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
22.5237674444263,0.027203032441259,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
23.2540831850076,0.018178110094671,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
23.9843989255889,0.011696989478465,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
24.7147146661702,0.006792075548587,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
25.4450304067515,0.003037028008998,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
26.1753461473328,0.000895285948213,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
26.9056618879141,0.000158791176168,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,19 and over,16,318
8.6859956776987,6.45566650243825E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
9.31078797601048,0.00052203745367,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
9.93558027432227,0.002578692869125,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
10.5603725726341,0.00827775142136,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
11.1851648709458,0.018983784774628,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
11.8099571692576,0.034886865028206,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
12.4347494675694,0.056127263685991,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
13.0595417658812,0.081869224645528,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
13.684334064193,0.108878638409533,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
14.3091263625048,0.132770205558625,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
14.9339186608165,0.150125681256221,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
15.5587109591283,0.159134816740557,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
16.1835032574401,0.159261909891328,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
16.8082955557519,0.150483272299842,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
17.4330878540637,0.133608957675688,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
18.0578801523755,0.111731043144646,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
18.6826724506872,0.089000181633144,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
19.307464748999,0.068000740873045,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
19.9322570473108,0.049673494523702,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
20.5570493456226,0.034604834718377,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
21.1818416439344,0.023194562460013,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
21.8066339422462,0.014888378316596,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
22.431426240558,0.008472354016278,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
23.0562185388697,0.003682707635862,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
23.6810108371815,0.001063837847297,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
24.3058031354933,0.000187472049987,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,71 and over,15,317
7.94838607216924,5.2341398356676E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
8.71648283132999,0.000426628429095,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
9.48457959049073,0.002116556563602,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
10.2526763496515,0.00681522416674,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
11.0207731088122,0.015696355246959,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
11.788869867973,0.028955732856345,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
12.5569666271337,0.04667847729355,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
13.3250633862944,0.068157114645963,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
14.0931601454552,0.090552464449964,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
14.8612569046159,0.110091846302648,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
15.6293536637767,0.124274010433766,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
16.3974504229374,0.131535053757578,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
17.1655471820981,0.13061488318274,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
17.9336439412589,0.12173176812748,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
18.7017407004196,0.106996271518352,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
19.4698374595804,0.089182622797179,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
20.2379342187411,0.070622201387669,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
21.0060309779018,0.053147897981337,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
21.7741277370626,0.038256956740365,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
22.5422244962233,0.026629352084434,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
23.3103212553841,0.018042849943826,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
24.0784180145448,0.011762535711809,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
24.8465147737056,0.006809905747698,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
25.6146115328663,0.00299992121017,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
26.382708292027,0.000871437870033,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
27.1508050511878,0.000153147888791,Percentage of total energy intake from protein,2015,Canada excluding territories,Male,51-70,12,314
7.36321867827368,5.66380305051539E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
8.09284620425863,0.000465576124835,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
8.82247373024357,0.002328649516318,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
9.55210125622852,0.007556591912395,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
10.2817287822135,0.017546984529533,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
11.0113563081984,0.032580051645281,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
11.7409838341834,0.052288136710936,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
12.4706113601683,0.0750220271335,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
13.2002388861533,0.098147206298329,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
13.9298664121382,0.118925900624078,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
14.6594939381232,0.134269601702798,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
15.3891214641081,0.141178963450019,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
16.1187489900931,0.137984624098149,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
16.848376516078,0.125798320064673,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
17.578004042063,0.108280690714006,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
18.3076315680479,0.089066184686779,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
19.0372590940328,0.070341682462681,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
19.7668866200178,0.0533421544555,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
20.4965141460027,0.038759605899396,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
21.2261416719877,0.026976382861442,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
21.9557691979726,0.018140522310367,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
22.6853967239576,0.011797673336436,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
23.4150242499425,0.006889301211682,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
24.1446517759275,0.003074913519172,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
24.8742793019124,0.000902855430095,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
25.6039068278974,0.000159714169876,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,14-18,7,309
8.35533585047314,5.54132826592507E-05,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
9.11460839173362,0.000457551765473,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
9.8738809329941,0.002307931306307,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
10.6331534742546,0.007551270020534,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
11.3924260155151,0.017549065415771,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
12.1516985567755,0.032307008491593,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
12.910971098036,0.051556312353957,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
13.6702436392965,0.074357054345564,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
14.429516180557,0.097690861817656,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
15.1887887218175,0.11727361900121,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
15.948061263078,0.129933806083801,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
16.7073338043384,0.134388307021335,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
17.4666063455989,0.130500145444367,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
18.2258788868594,0.119323674725962,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
18.9851514281199,0.103022164296703,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
19.7444239693804,0.084254373256281,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
20.5036965106408,0.06577089220127,Percentage of total energy intake from protein,2015,Canada excluding territories,Female,31-50,11,313
